;G7B_MEM1;G7B_CPU1;G7B_5V_HDD;G7B_12V_HDD;T1;T2;T3;T4;T5;V1;V2;V3;V4;
27951502; 0.585; 0.868; 4.128; 0.775; 49.7; 32.0; 49.5; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1270.0; 47:54.21
27971503; 0.585; 0.875; 4.128; 0.775; 49.6; 32.0; 49.5; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1270.0; 48:16.601
27991504; 0.585; 0.865; 4.125; 0.775; 49.6; 32.0; 49.5; 50.3; 63.6; 1275.0; 1273.0; 497.0; 1270.0; 48:39.698
28011505; 0.585; 0.871; 4.144; 0.772; 49.7; 32.0; 49.4; 50.3; 63.6; 1274.0; 1273.0; 497.0; 1271.0; 49:2.261
28031506; 0.585; 0.878; 4.154; 0.775; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1270.0; 49:28.901
28051507; 0.585; 0.871; 4.128; 0.775; 49.7; 32.0; 49.4; 50.3; 63.6; 1274.0; 1274.0; 497.0; 1271.0; 49:51.936
28071508; 0.585; 0.875; 4.128; 0.775; 49.7; 32.0; 49.4; 50.3; 63.6; 1274.0; 1274.0; 497.0; 1270.0; 50:14.201
28091509; 0.585; 0.871; 4.128; 0.775; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1273.0; 497.0; 1270.0; 50:36.754
28111510; 0.592; 0.881; 4.125; 0.772; 49.7; 32.0; 49.4; 50.3; 63.6; 1274.0; 1274.0; 497.0; 1270.0; 51:0.165
28131511; 0.585; 0.865; 4.112; 0.772; 49.6; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1271.0; 51:22.728
28151512; 0.585; 0.868; 4.125; 0.772; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1271.0; 51:45.352
28171513; 0.585; 0.875; 4.128; 0.772; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1270.0; 52:9.621
28191514; 0.585; 0.878; 4.128; 0.772; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1271.0; 52:32.690
28211515; 0.585; 0.875; 4.112; 0.775; 49.7; 32.0; 49.4; 50.3; 63.6; 1275.0; 1274.0; 497.0; 1270.0; 53:4.547
